NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
COLLAGEN FORMATION%REACTOME%R-HSA-1474290.5	COLLAGEN FORMATION%REACTOME%R-HSA-1474290.5	Details ...	66	-0.6073843	-2.1359324	0.0	6.6619914E-4	0.008	2383	tags=65%, list=19%, signal=80%	
EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%R-HSA-1474244.4	EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%R-HSA-1474244.4	Details ...	197	-0.51232	-2.1249084	0.0	6.1068253E-4	0.008	2659	tags=53%, list=22%, signal=67%	
ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME%R-HSA-2022090.5	ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME%R-HSA-2022090.5	Details ...	39	-0.6647296	-2.120417	0.0	6.3351815E-4	0.009	2383	tags=74%, list=19%, signal=92%	
PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862	PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862	Details ...	79	-0.57507306	-2.1186192	0.0	5.882669E-4	0.009	4594	tags=81%, list=37%, signal=128%	
PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873	PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873	Details ...	79	-0.57272696	-2.1114514	0.0	8.549133E-4	0.014	4594	tags=80%, list=37%, signal=126%	
PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872	PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872	Details ...	79	-0.574778	-2.1081724	0.0	8.014812E-4	0.014	4594	tags=81%, list=37%, signal=128%	
PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695	PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695	Details ...	79	-0.57454574	-2.1081564	0.0	7.5433525E-4	0.014	4594	tags=81%, list=37%, signal=128%	
CELL CYCLE DNA REPLICATION%GOBP%GO:0044786	CELL CYCLE DNA REPLICATION%GOBP%GO:0044786	Details ...	20	-0.75717497	-2.1052492	0.0	7.124277E-4	0.014	1004	tags=50%, list=8%, signal=54%	
PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW101384	PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW101384	Details ...	79	-0.57427907	-2.1025937	0.0	7.2372763E-4	0.015	4594	tags=81%, list=37%, signal=128%	
PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528	PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528	Details ...	79	-0.5745179	-2.0984795	0.0	7.330944E-4	0.016	4594	tags=81%, list=37%, signal=128%	
PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928	PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928		79	-0.57519436	-2.0971193	0.0	6.981852E-4	0.016	4594	tags=81%, list=37%, signal=128%	
PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922	PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922		79	-0.57454574	-2.0940468	0.0	7.0833805E-4	0.017	4594	tags=81%, list=37%, signal=128%	
PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525	PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525		79	-0.5688077	-2.093243	0.0	6.775408E-4	0.017	4594	tags=80%, list=37%, signal=126%	
VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.6	VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.6		86	-0.5664358	-2.0897691	0.0	6.493099E-4	0.017	4595	tags=78%, list=37%, signal=123%	
PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526	PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526		79	-0.57484704	-2.086778	0.0	7.33425E-4	0.02	4594	tags=81%, list=37%, signal=128%	
PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918	PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918		79	-0.574661	-2.0853329	0.0	7.7509205E-4	0.022	4594	tags=81%, list=37%, signal=128%	
PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517	PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517		79	-0.5742873	-2.084281	0.0	7.79834E-4	0.023	4594	tags=81%, list=37%, signal=128%	
NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975956.2	NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975956.2		92	-0.558351	-2.0831647	0.0	7.5198285E-4	0.023	4595	tags=76%, list=37%, signal=120%	
PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929	PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929		79	-0.5678718	-2.0756452	0.0	7.893567E-4	0.025	4594	tags=80%, list=37%, signal=126%	
EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.6	EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.6		90	-0.55325025	-2.0737085	0.0	7.9321855E-4	0.026	4595	tags=74%, list=37%, signal=118%	
PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934	PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934		80	-0.5656968	-2.0734076	0.0	7.676309E-4	0.026	4594	tags=79%, list=37%, signal=125%	
PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933	PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933		79	-0.5681629	-2.0714784	0.0	8.0056663E-4	0.028	4594	tags=80%, list=37%, signal=126%	
SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.4	SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.4		90	-0.55549264	-2.0691557	0.0	7.763071E-4	0.028	4595	tags=76%, list=37%, signal=119%	
PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527	PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527		79	-0.56795543	-2.0673983	0.0	8.334941E-4	0.031	4594	tags=80%, list=37%, signal=126%	
FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.3	FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.3		67	-0.5789717	-2.0641534	0.0	9.420138E-4	0.036	2844	tags=57%, list=23%, signal=73%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.4		109	-0.5391926	-2.060492	0.0	0.0010688852	0.042	4595	tags=73%, list=37%, signal=116%	
PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853	PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853		79	-0.5671649	-2.058151	0.0	0.0010893838	0.044	4594	tags=80%, list=37%, signal=126%	
PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874	PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874		79	-0.5597941	-2.0566893	0.0	0.0011091614	0.046	4594	tags=80%, list=37%, signal=126%	
NUCLEAR DNA REPLICATION%GOBP%GO:0033260	NUCLEAR DNA REPLICATION%GOBP%GO:0033260		19	-0.7671607	-2.0561638	0.0	0.0010807214	0.046	1004	tags=53%, list=8%, signal=57%	
PID_SYNDECAN_1_PATHWAY%MSIGDB_C2%PID_SYNDECAN_1_PATHWAY	PID_SYNDECAN_1_PATHWAY%MSIGDB_C2%PID_SYNDECAN_1_PATHWAY		26	-0.6990994	-2.0558827	0.0	0.0010537034	0.046	2112	tags=58%, list=17%, signal=69%	
HYPOTHESIZED PATHWAYS IN PATHOGENESIS OF CARDIOVASCULAR DISEASE%WIKIPATHWAYS_20240210%WP3668%HOMO SAPIENS	HYPOTHESIZED PATHWAYS IN PATHOGENESIS OF CARDIOVASCULAR DISEASE%WIKIPATHWAYS_20240210%WP3668%HOMO SAPIENS		21	-0.7353087	-2.0516598	0.0	0.0011839669	0.053	2253	tags=71%, list=18%, signal=87%	
FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.3	FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.3		98	-0.53836715	-2.0504446	0.0	0.0011996493	0.055	4595	tags=73%, list=37%, signal=116%	
SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0071173	SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0071173		18	-0.7596159	-2.0475633	0.0	0.0012562589	0.059	483	tags=39%, list=4%, signal=40%	
MITOTIC SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0071174	MITOTIC SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0071174		18	-0.7596159	-2.0467901	0.0	0.0012277076	0.059	483	tags=39%, list=4%, signal=40%	
NEGATIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045839	NEGATIVE REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0045839		25	-0.70083904	-2.0409112	0.0	0.0013425605	0.065	483	tags=32%, list=4%, signal=33%	
DNA UNWINDING INVOLVED IN DNA REPLICATION%GOBP%GO:0006268	DNA UNWINDING INVOLVED IN DNA REPLICATION%GOBP%GO:0006268		17	-0.76816034	-2.0379584	0.0	0.0013930609	0.069	1808	tags=65%, list=15%, signal=76%	
COLLAGEN CHAIN TRIMERIZATION%REACTOME DATABASE ID RELEASE 65%8948216	COLLAGEN CHAIN TRIMERIZATION%REACTOME DATABASE ID RELEASE 65%8948216		30	-0.67539024	-2.035128	0.0	0.0014413946	0.073	2383	tags=67%, list=19%, signal=82%	
PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854	PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854		79	-0.55303574	-2.0331202	0.0	0.0014113656	0.073	4594	tags=80%, list=37%, signal=126%	
REGULATION OF ATTACHMENT OF SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0051988	REGULATION OF ATTACHMENT OF SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0051988		17	-0.77412814	-2.0314307	0.0	0.0014766578	0.078	1272	tags=41%, list=10%, signal=46%	
TGF SMAD SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP5382%HOMO SAPIENS	TGF SMAD SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP5382%HOMO SAPIENS		10	-0.88794494	-2.0308943	0.0	0.0014652944	0.079	1171	tags=70%, list=9%, signal=77%	
MITOTIC SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0007094	MITOTIC SPINDLE ASSEMBLY CHECKPOINT SIGNALING%GOBP%GO:0007094		18	-0.7596159	-2.0297356	0.0	0.0014544087	0.08	483	tags=39%, list=4%, signal=40%	
NEGATIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051784	NEGATIVE REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051784		26	-0.69240034	-2.029482	0.0	0.0014441521	0.081	483	tags=31%, list=4%, signal=32%	
INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034	INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034		138	-0.5043065	-2.0286903	0.0	0.0014516498	0.082	2383	tags=44%, list=19%, signal=54%	
NEGATIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045841	NEGATIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045841		19	-0.7411738	-2.0212116	0.0	0.0016458496	0.093	483	tags=37%, list=4%, signal=38%	
SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.6	SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.6		109	-0.5231771	-2.0143416	0.0	0.0018644206	0.106	4595	tags=71%, list=37%, signal=112%	
NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100	NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100		20	-0.7288851	-2.0126374	0.0	0.001896487	0.11	1454	tags=45%, list=12%, signal=51%	
XBP1(S) ACTIVATES CHAPERONE GENES%REACTOME DATABASE ID RELEASE 65%381038	XBP1(S) ACTIVATES CHAPERONE GENES%REACTOME DATABASE ID RELEASE 65%381038		46	-0.60239094	-2.0101824	0.0	0.0020077396	0.119	3370	tags=65%, list=27%, signal=89%	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048	NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048		19	-0.7411738	-2.0094104	0.0	0.0020519493	0.124	483	tags=37%, list=4%, signal=38%	
NEGATIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051985	NEGATIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051985		20	-0.7288851	-2.007546	0.0	0.0020479918	0.125	1454	tags=45%, list=12%, signal=51%	
SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0031577	SPINDLE CHECKPOINT SIGNALING%GOBP%GO:0031577		19	-0.7478427	-2.0066946	0.0	0.0020905463	0.13	1454	tags=47%, list=12%, signal=54%	
NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819	NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819		20	-0.7288851	-2.0064592	0.0	0.0020562753	0.13	1454	tags=45%, list=12%, signal=51%	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816	NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816		19	-0.7411738	-2.0034566	0.0	0.0021261733	0.137	483	tags=37%, list=4%, signal=38%	
PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858	PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858		79	-0.54377085	-2.001885	0.0	0.0021215396	0.139	4594	tags=80%, list=37%, signal=126%	
NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046	NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046		19	-0.7411738	-1.9989681	0.0	0.0022465657	0.148	483	tags=37%, list=4%, signal=38%	
CHOLESTERYL ESTER STORAGE DISEASE%SMPDB%SMP0000508	CHOLESTERYL ESTER STORAGE DISEASE%SMPDB%SMP0000508		21	-0.70351785	-1.9963924	0.0	0.0023527644	0.156	2469	tags=71%, list=20%, signal=89%	
ROSUVASTATIN ACTION PATHWAY%SMPDB%SMP0000092	ROSUVASTATIN ACTION PATHWAY%SMPDB%SMP0000092		21	-0.70351785	-1.9950864	0.0	0.0024006998	0.161	2469	tags=71%, list=20%, signal=89%	
L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME DATABASE ID RELEASE 65%156827	L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME DATABASE ID RELEASE 65%156827		108	-0.5159259	-1.9887948	0.0	0.0026244787	0.179	4595	tags=70%, list=37%, signal=111%	
CHONDRODYSPLASIA PUNCTATA II, X-LINKED DOMINANT (CDPX2)%SMPDB%SMP0000388	CHONDRODYSPLASIA PUNCTATA II, X-LINKED DOMINANT (CDPX2)%SMPDB%SMP0000388		21	-0.70351785	-1.9864974	0.0	0.0027751077	0.19	2469	tags=71%, list=20%, signal=89%	
HYPER-IGD SYNDROME%SMPDB%SMP0000509	HYPER-IGD SYNDROME%SMPDB%SMP0000509		21	-0.70351785	-1.9846115	0.0	0.002840537	0.197	2469	tags=71%, list=20%, signal=89%	
CERIVASTATIN ACTION PATHWAY%PATHWHIZ%PW000271	CERIVASTATIN ACTION PATHWAY%PATHWHIZ%PW000271		21	-0.70351785	-1.9845074	0.0	0.002799958	0.197	2469	tags=71%, list=20%, signal=89%	
REGULATION OF PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0010640	REGULATION OF PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0010640		15	-0.7756973	-1.9807364	0.0	0.0029795142	0.21	1187	tags=47%, list=10%, signal=52%	
STEROID BIOSYNTHESIS%PATHWHIZ%PW000050	STEROID BIOSYNTHESIS%PATHWHIZ%PW000050		21	-0.70351785	-1.9802332	0.0	0.0029511559	0.211	2469	tags=71%, list=20%, signal=89%	
FLUVASTATIN ACTION PATHWAY%PATHWHIZ%PW000274	FLUVASTATIN ACTION PATHWAY%PATHWHIZ%PW000274		21	-0.70351785	-1.9795961	0.0	0.0029356838	0.213	2469	tags=71%, list=20%, signal=89%	
BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS	BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS		57	-0.58323747	-1.9776802	0.0	0.0029456862	0.216	1855	tags=51%, list=15%, signal=60%	
SMOOTH MUSCLE CONTRACTION%REACTOME%R-HSA-445355.8	SMOOTH MUSCLE CONTRACTION%REACTOME%R-HSA-445355.8		37	-0.6278388	-1.973106	0.0	0.003198617	0.238	1639	tags=59%, list=13%, signal=68%	
LYSOSOMAL ACID LIPASE DEFICIENCY (WOLMAN DISEASE)%PATHWHIZ%PW000099	LYSOSOMAL ACID LIPASE DEFICIENCY (WOLMAN DISEASE)%PATHWHIZ%PW000099		21	-0.70351785	-1.9730321	0.0	0.00315653	0.238	2469	tags=71%, list=20%, signal=89%	
METABOLIC PATHWAYS OF FIBROBLASTS%WIKIPATHWAYS_20240210%WP5312%HOMO SAPIENS	METABOLIC PATHWAYS OF FIBROBLASTS%WIKIPATHWAYS_20240210%WP5312%HOMO SAPIENS		17	-0.7510607	-1.9719408	0.0018348624	0.0031753217	0.241	1893	tags=71%, list=15%, signal=83%	
MITOTIC DNA REPLICATION%GOBP%GO:1902969	MITOTIC DNA REPLICATION%GOBP%GO:1902969		10	-0.86338985	-1.9712391	0.0	0.0031699552	0.243	869	tags=70%, list=7%, signal=75%	
ZOLEDRONATE ACTION PATHWAY%PATHWHIZ%PW000270	ZOLEDRONATE ACTION PATHWAY%PATHWHIZ%PW000270		21	-0.70351785	-1.9646503	0.0	0.0034544347	0.268	2469	tags=71%, list=20%, signal=89%	
ALENDRONATE ACTION PATHWAY%PATHWHIZ%PW000137	ALENDRONATE ACTION PATHWAY%PATHWHIZ%PW000137		21	-0.70351785	-1.9642851	0.0	0.0034228892	0.268	2469	tags=71%, list=20%, signal=89%	
IBANDRONATE ACTION PATHWAY%SMPDB%SMP0000079	IBANDRONATE ACTION PATHWAY%SMPDB%SMP0000079		21	-0.70351785	-1.960853	0.0	0.0036408128	0.286	2469	tags=71%, list=20%, signal=89%	
CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20240210%WP477%HOMO SAPIENS	CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20240210%WP477%HOMO SAPIENS		84	-0.5353927	-1.9603881	0.0	0.003618802	0.288	4595	tags=75%, list=37%, signal=119%	
LEISHMANIA PHAGOCYTOSIS%REACTOME%R-HSA-9664417.2	LEISHMANIA PHAGOCYTOSIS%REACTOME%R-HSA-9664417.2		43	-0.5883346	-1.9599487	0.0	0.0036081544	0.289	2663	tags=56%, list=22%, signal=71%	
SIMVASTATIN ACTION PATHWAY%PATHWHIZ%PW000127	SIMVASTATIN ACTION PATHWAY%PATHWHIZ%PW000127		21	-0.70351785	-1.9582676	0.0	0.0036632116	0.296	2469	tags=71%, list=20%, signal=89%	
CHILD SYNDROME%PATHWHIZ%PW000096	CHILD SYNDROME%PATHWHIZ%PW000096		21	-0.70351785	-1.9565009	0.0	0.0036954698	0.301	2469	tags=71%, list=20%, signal=89%	
PRAVASTATIN ACTION PATHWAY%SMPDB%SMP0000089	PRAVASTATIN ACTION PATHWAY%SMPDB%SMP0000089		21	-0.70351785	-1.9562595	0.0	0.0036631015	0.302	2469	tags=71%, list=20%, signal=89%	
PAMIDRONATE ACTION PATHWAY%PATHWHIZ%PW000273	PAMIDRONATE ACTION PATHWAY%PATHWHIZ%PW000273		21	-0.70351785	-1.9538095	0.0018214936	0.003800599	0.317	2469	tags=71%, list=20%, signal=89%	
ATORVASTATIN ACTION PATHWAY%SMPDB%SMP0000131	ATORVASTATIN ACTION PATHWAY%SMPDB%SMP0000131		21	-0.70351785	-1.9527204	0.0	0.0037990052	0.32	2469	tags=71%, list=20%, signal=89%	
SMITH-LEMLI-OPITZ SYNDROME (SLOS)%PATHWHIZ%PW000095	SMITH-LEMLI-OPITZ SYNDROME (SLOS)%PATHWHIZ%PW000095		21	-0.70351785	-1.9504659	0.0	0.0038800465	0.329	2469	tags=71%, list=20%, signal=89%	
HALLMARK_G2M_CHECKPOINT%MSIGDBHALLMARK%HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT%MSIGDBHALLMARK%HALLMARK_G2M_CHECKPOINT		119	-0.4913943	-1.9478569	0.0	0.0041011036	0.347	1687	tags=32%, list=14%, signal=37%	
PROTEIN HOMOTETRAMERIZATION%GOBP%GO:0051289	PROTEIN HOMOTETRAMERIZATION%GOBP%GO:0051289		32	-0.6410389	-1.9434971	0.0	0.0043881866	0.363	2915	tags=53%, list=24%, signal=69%	
DESMOSTEROLOSIS%PATHWHIZ%PW000097	DESMOSTEROLOSIS%PATHWHIZ%PW000097		21	-0.70351785	-1.9428848	0.0	0.0044004587	0.369	2469	tags=71%, list=20%, signal=89%	
DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION%GOBP%GO:0006271	DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION%GOBP%GO:0006271		15	-0.77545065	-1.9411974	0.0	0.004471214	0.375	869	tags=47%, list=7%, signal=50%	
REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033047	REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033047		36	-0.607878	-1.9408858	0.0	0.004433368	0.375	483	tags=25%, list=4%, signal=26%	
WOLMAN DISEASE%PATHWHIZ%PW000487	WOLMAN DISEASE%PATHWHIZ%PW000487		21	-0.70351785	-1.9386284	0.0	0.0046466733	0.395	2469	tags=71%, list=20%, signal=89%	
MEVALONIC ACIDURIA%SMPDB%SMP0000510	MEVALONIC ACIDURIA%SMPDB%SMP0000510		21	-0.70351785	-1.9326061	0.0	0.005152236	0.434	2469	tags=71%, list=20%, signal=89%	
ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987	ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987		27	-0.66855323	-1.9306499	0.0	0.005240353	0.441	823	tags=41%, list=7%, signal=44%	
PARASITE INFECTION%REACTOME DATABASE ID RELEASE 65%9664407	PARASITE INFECTION%REACTOME DATABASE ID RELEASE 65%9664407		43	-0.5883346	-1.9273821	0.0	0.005401229	0.452	2663	tags=56%, list=22%, signal=71%	
LOVASTATIN ACTION PATHWAY%SMPDB%SMP0000099	LOVASTATIN ACTION PATHWAY%SMPDB%SMP0000099		21	-0.70351785	-1.9263269	0.0	0.00544862	0.459	2469	tags=71%, list=20%, signal=89%	
HYPERCHOLESTEROLEMIA%PATHWHIZ%PW000221	HYPERCHOLESTEROLEMIA%PATHWHIZ%PW000221		21	-0.70351785	-1.9257635	0.0	0.0054493146	0.463	2469	tags=71%, list=20%, signal=89%	
